iter	F1	CrossEntropy
98	0.9988888889	0.01131507731
99	0.9988888889	0.0111396594
100	0.9988888889	0.01104247484
101	0.9994441356	0.01088730312
102	0.9994441356	0.01073901345
103	0.9994441356	0.01055711958
104	0.9994441356	0.01042396601
105	0.9994441356	0.01029725767
106	0.9994441356	0.0101502326
107	1	0.01001346736
108	0.9994441356	0.00987650985
109	1	0.009691189391
110	1	0.00954843893
111	1	0.009407833112
112	1	0.009302464074
113	1	0.009183721994
114	1	0.009082662825
115	1	0.008959903253
116	1	0.008869883635
117	1	0.008744452809
118	1	0.008661151075
119	1	0.008570778414
120	1	0.008497196234
121	1	0.008393393834
122	1	0.008293302698
123	1	0.008200088364
124	1	0.008141812564
125	1	0.008093861368
126	1	0.007993152893
127	1	0.007951696774
128	1	0.007850017517
129	1	0.007744107277
130	1	0.007681988376
131	1	0.007592440209
132	1	0.007503133139
133	1	0.007417449096
134	1	0.007312615717
135	1	0.007250358732
136	1	0.007176716278
137	1	0.007094416842
138	1	0.006993682687
139	1	0.00692033223
140	1	0.006854941629
141	1	0.006820403311
142	1	0.006769231256
143	1	0.006709580391
144	1	0.006637783019
145	1	0.00657777443
146	1	0.006528827646
147	1	0.006474134086
148	1	0.00640434295
149	1	0.006342657354
150	1	0.006287684607
151	1	0.006228049657
152	1	0.006181819566
153	1	0.006116518363
154	1	0.006065295916
155	1	0.006004597982
156	1	0.005958636311
157	1	0.005914690795
158	1	0.005870260862
159	1	0.005811921477
160	1	0.005761071834
161	1	0.005720853884
162	1	0.005677128588
163	1	0.00563955206
164	1	0.005599029097
165	1	0.005553286428
166	1	0.005501078714
167	1	0.0054385276
168	1	0.00540487735
169	1	0.005353298108
170	1	0.005315030229
171	1	0.005254827184
172	1	0.005213125232
173	1	0.00516905773
174	1	0.005129968631
175	1	0.00509338698
176	1	0.005057493067
177	1	0.00501339032
178	1	0.004971565398
179	1	0.004931031328
180	1	0.00488532871
181	1	0.004846598717
182	1	0.004804294744
183	1	0.004768323702
184	1	0.004736322154
185	1	0.004714906025
186	1	0.004677340752
187	1	0.004644121992
188	1	0.004616541712
189	1	0.004582177
190	1	0.004550937658
191	1	0.004525055767
192	1	0.004486524264
193	1	0.004461910946
194	1	0.004437490029
195	1	0.004399227186
196	1	0.004366611702
197	1	0.004328523024
198	1	0.004285340204
199	1	0.004256181238
200	1	0.004225419883
201	1	0.004195094339
202	1	0.004157056526
203	1	0.004130834262
204	1	0.004109411967
205	1	0.004083810786
206	1	0.004065488167
207	1	0.004037735802
208	1	0.004008669073
209	1	0.003990257759
210	1	0.003976218486
211	1	0.003947511427
212	1	0.003917601703
213	1	0.003888282838
214	1	0.003855773459
215	1	0.003829255366
216	1	0.003812544211
217	1	0.003787918239
218	1	0.003747694825
219	1	0.003726163053
220	1	0.003704572293
221	1	0.00368047146
222	1	0.003666311289
223	1	0.003651434789
224	1	0.003633292498
225	1	0.003606570566
226	1	0.003592309525
227	1	0.00357816014
228	1	0.003550078429
229	1	0.003527691351
230	1	0.003506298681
231	1	0.003486297558
232	1	0.003469287849
233	1	0.003449750302
234	1	0.003436531641
235	1	0.003412189482
236	1	0.003391727148
237	1	0.0033726572
238	1	0.003349401053
239	1	0.003326658344
240	1	0.003311088186
241	1	0.003287902604
242	1	0.003262556309
243	1	0.003244533885
244	1	0.003228468844
245	1	0.003216828919
246	1	0.003203814986
247	1	0.003189100804
248	1	0.003171886942
249	1	0.003154823959
250	1	0.003140874377
251	1	0.003118768555
252	1	0.003103559377
253	1	0.003081176269
254	1	0.003065458233
255	1	0.003050216067
256	1	0.003031262322
257	1	0.003012954948
258	1	0.002996742485
259	1	0.002979405448
260	1	0.002959992381
261	1	0.002944240741
262	1	0.00292970808
263	1	0.002910227625
264	1	0.002892145603
265	1	0.002873974071
266	1	0.002856662678
267	1	0.002841125497
268	1	0.002824460141
269	1	0.00280217836
270	1	0.00278970052
271	1	0.002771495577
272	1	0.002758637526
273	1	0.002745847159
274	1	0.002730407378
275	1	0.002714085462
276	1	0.00270007429
277	1	0.002687540305
278	1	0.002675683802
279	1	0.002663704788
280	1	0.002646993247
281	1	0.00263815444
282	1	0.002629943904
283	1	0.002612674195
284	1	0.002604133441
285	1	0.002590769597
286	1	0.002577986111
287	1	0.002566360379
288	1	0.002555156858
289	1	0.002544208428
290	1	0.002533256958
291	1	0.002521328046
292	1	0.002509529982
293	1	0.002497077181
294	1	0.002485615402
295	1	0.002471657088
296	1	0.00246132673
297	1	0.002447846145
298	1	0.002436328621
299	1	0.002421266418
300	1	0.002411853061
301	1	0.002401602915
302	1	0.00238796772
303	1	0.002379344109
304	1	0.002366875655
305	1	0.002358052844
306	1	0.002347643749
307	1	0.00233702809
308	1	0.002327211944
309	1	0.002317126153
310	1	0.002308725492
311	1	0.002298734436
312	1	0.002290018229
313	1	0.00228028172
314	1	0.002270799314
315	1	0.002260885197
316	1	0.00225286629
317	1	0.002243547512
318	1	0.002232115371
319	1	0.002220329133
320	1	0.002213827905
321	1	0.002204029594
322	1	0.002193470693
323	1	0.002181044047
324	1	0.002172913813
325	1	0.002162580097
326	1	0.002150577828
327	1	0.002139310753
328	1	0.002127786376
329	1	0.002116995974
330	1	0.002105749317
331	1	0.002097488107
332	1	0.002089935248
333	1	0.002079692069
334	1	0.002079678392
335	1	0.002069588998
336	1	0.002060111013
337	1	0.002051830072
338	1	0.002043944258
339	1	0.002036719743
340	1	0.002029635199
341	1	0.00202268679
342	1	0.002013193841
343	1	0.002006425983
344	1	0.001998662635
345	1	0.001998662635
346	1	0.001998662635
347	1	0.001998662635
348	1	0.001998662635
349	1	0.001992051846
350	1	0.001992044377
351	1	0.001992036907
352	1	0.001992029438
353	1	0.00199202197
354	1	0.001992014501
355	1	0.001992007033
356	1	0.001991999565
357	1	0.001991992097
358	1	0.001991984629
359	1	0.001982883454
360	1	0.001982868553
361	1	0.00198286669
362	1	0.001982864828
363	1	0.001975261356
364	1	0.001975261356
365	1	0.001975261356
366	1	0.001968845224
367	1	0.001968837488
368	1	0.001962539838
369	1	0.001962533614
370	1	0.001962518873
371	1	0.001962504133
372	1	0.001955092228
373	1	0.00194642067
374	1	0.001938780029
375	1	0.001938780029
376	1	0.00193268207
377	1	0.001932674894
378	1	0.001932674894
379	1	0.001932674894
380	1	0.001932674894
381	1	0.001932674894
382	1	0.001932674894
383	1	0.001932674894
384	1	0.001932674894
385	1	0.001932674894
386	1	0.001926687335
387	1	0.001920807305
388	1	0.001914471583
389	1	0.001914469811
390	1	0.001908694678
391	1	0.001901388933
392	1	0.001901381909
393	1	0.001901367863
394	1	0.001901360841
395	1	0.001901353818
396	1	0.001901353818
397	1	0.001901353818
398	1	0.001901353818
399	1	0.001901353818
400	1	0.001901353818
401	1	0.001901353818
402	1	0.001901353818
403	1	0.001901353818
404	1	0.001901353818
405	1	0.001901353818
406	1	0.001901353818
407	1	0.001901353818
408	1	0.001901353818
409	1	0.001901353818
410	1	0.001901353818
411	1	0.001901353818
412	1	0.001901353818
413	1	0.001901353818
414	1	0.001901353818
415	1	0.001901353818
416	1	0.00189442007
417	1	0.001894396847
418	1	0.0018943829
419	1	0.001894375927
420	1	0.001894361982
421	1	0.001894348037
422	1	0.001894348037
423	1	0.001894348037
424	1	0.001894348037
425	1	0.001894348037
426	1	0.001894348037
427	1	0.001894348037
428	1	0.001894348037
429	1	0.001894348037
430	1	0.001894348037
431	1	0.001894348037
432	1	0.001894348037
433	1	0.001894348037
434	1	0.001894348037
435	1	0.001894348037
436	1	0.001894348037
437	1	0.001894348037
438	1	0.001894348037
439	1	0.001894348037
440	1	0.001894348037
441	1	0.001887533641
442	1	0.001887530179
443	1	0.001887528448
444	1	0.001887524985
445	1	0.001887523254
446	1	0.001887523254
447	1	0.001887523254
448	1	0.001887523254
449	1	0.001887523254
450	1	0.001887523254
451	1	0.001887523254
452	1	0.001887523254
453	1	0.001887523254
454	1	0.001887523254
455	1	0.001887523254
456	1	0.001887523254
457	1	0.001887523254
458	1	0.001887523254
459	1	0.001887523254
460	1	0.001887523254
461	1	0.001887523254
462	1	0.001887523254
463	1	0.001887523254
464	1	0.001887523254
465	1	0.001879178905
466	1	0.001879172029
467	1	0.001879165153
468	1	0.001879158278
469	1	0.001879151403
470	1	0.001879144527
471	1	0.001879137653
472	1	0.001879134215
473	1	0.001873549373
474	1	0.001873542509
475	1	0.001873535646
476	1	0.001873528782
477	1	0.001873521919
478	1	0.001873515056
479	1	0.001873508193
480	1	0.001873508193
481	1	0.001873508193
482	1	0.001873508193
483	1	0.001873508193
484	1	0.001873508193
485	1	0.001873508193
486	1	0.001873508193
487	1	0.001873508193
488	1	0.001873508193
489	1	0.001873508193
490	1	0.001873508193
491	1	0.001873508193
492	1	0.001873508193
493	1	0.001873508193
494	1	0.001873508193
495	1	0.001873508193
496	1	0.001873508193
497	1	0.001873508193
498	1	0.001873508193
499	1	0.001873508193
