iter	Passed	Remaining
1664	67872	54420
1665	67913	54379
1666	67954	54338
1667	67995	54298
1668	68035	54256
1669	68076	54216
1670	68117	54176
1671	68158	54135
1672	68198	54094
1673	68238	54052
1674	68279	54012
1675	68320	53971
1676	68360	53930
1677	68400	53889
1678	68441	53848
1679	68482	53807
1680	68522	53766
1681	68563	53725
1682	68604	53685
1683	68644	53643
1684	68684	53602
1685	68725	53561
1686	68766	53521
1687	68807	53480
1688	68847	53439
1689	68888	53398
1690	68928	53357
1691	68968	53315
1692	69009	53275
1693	69048	53233
1694	69091	53194
1695	69134	53154
1696	69173	53113
1697	69213	53071
1698	69255	53031
1699	69296	52991
1700	69338	52951
1701	69380	52911
1702	69419	52870
1703	69461	52829
1704	69501	52788
1705	69542	52748
1706	69583	52706
1707	69625	52667
1708	69666	52626
1709	69706	52585
1710	69749	52546
1711	69789	52505
1712	69829	52464
1713	69871	52423
1714	69911	52382
1715	69951	52341
1716	69992	52300
1717	70033	52260
1718	70076	52220
1719	70116	52179
1720	70156	52138
1721	70197	52098
1722	70238	52056
1723	70278	52015
1724	70319	51975
1725	70360	51934
1726	70400	51893
1727	70441	51853
1728	70482	51812
1729	70523	51771
1730	70563	51730
1731	70605	51690
1732	70645	51648
1733	70687	51609
1734	70728	51568
1735	70768	51527
1736	70809	51486
1737	70849	51445
1738	70890	51404
1739	70930	51363
1740	70971	51322
1741	71012	51282
1742	71054	51242
1743	71096	51202
1744	71136	51161
1745	71178	51121
1746	71218	51080
1747	71259	51039
1748	71300	50998
1749	71342	50958
1750	71382	50917
1751	71422	50876
1752	71464	50836
1753	71504	50795
1754	71544	50753
1755	71585	50713
1756	71626	50672
1757	71668	50632
1758	71708	50591
1759	71748	50550
1760	71788	50508
1761	71828	50467
1762	71868	50426
1763	71909	50385
1764	71951	50345
1765	71994	50306
1766	72036	50266
1767	72076	50225
1768	72116	50183
1769	72156	50142
1770	72198	50102
1771	72239	50062
1772	72281	50022
1773	72321	49981
1774	72363	49940
1775	72403	49899
1776	72443	49858
1777	72483	49817
1778	72525	49777
1779	72566	49736
1780	72606	49695
1781	72646	49654
1782	72688	49614
1783	72728	49573
1784	72768	49531
1785	72810	49491
1786	72850	49450
1787	72890	49409
1788	72931	49368
1789	72971	49327
1790	73013	49286
1791	73054	49246
1792	73095	49206
1793	73136	49165
1794	73177	49124
1795	73219	49084
1796	73260	49043
1797	73299	49002
1798	73342	48962
1799	73382	48921
1800	73422	48880
1801	73463	48839
1802	73504	48798
1803	73544	48758
1804	73584	48716
1805	73624	48675
1806	73664	48634
1807	73705	48593
1808	73752	48556
1809	73792	48515
1810	73831	48473
1811	73871	48432
1812	73912	48391
1813	73951	48349
1814	73992	48309
1815	74032	48267
1816	74073	48227
1817	74115	48187
1818	74156	48146
1819	74199	48107
1820	74242	48067
1821	74284	48027
1822	74325	47987
1823	74366	47946
1824	74407	47906
1825	74450	47866
1826	74491	47826
1827	74533	47785
1828	74574	47745
1829	74616	47705
1830	74657	47665
1831	74699	47625
1832	74742	47585
1833	74783	47544
1834	74825	47505
1835	74868	47465
1836	74909	47425
1837	74951	47384
1838	74994	47345
1839	75035	47304
1840	75076	47264
1841	75118	47224
1842	75160	47184
1843	75203	47144
1844	75247	47105
1845	75288	47065
1846	75331	47025
1847	75372	46985
1848	75413	46945
1849	75455	46904
1850	75496	46864
1851	75538	46824
1852	75580	46784
1853	75622	46743
1854	75665	46704
1855	75708	46664
1856	75750	46625
1857	75791	46584
1858	75834	46545
1859	75877	46505
1860	75918	46464
1861	75958	46423
1862	76001	46383
1863	76042	46343
1864	76083	46303
1865	76126	46263
1866	76167	46222
1867	76208	46182
1868	76249	46141
1869	76292	46101
1870	76333	46061
1871	76374	46020
1872	76416	45980
1873	76459	45941
1874	76501	45901
1875	76543	45860
1876	76584	45820
1877	76626	45780
1878	76669	45740
1879	76710	45699
1880	76751	45659
1881	76793	45619
1882	76835	45579
1883	76877	45538
1884	76917	45497
1885	76959	45457
1886	77000	45416
1887	77042	45376
1888	77085	45337
1889	77126	45296
1890	77167	45255
1891	77208	45214
1892	77250	45175
1893	77293	45135
1894	77334	45094
1895	77376	45054
1896	77418	45014
1897	77459	44973
1898	77501	44933
1899	77541	44892
1900	77583	44852
1901	77635	44818
1902	77676	44777
1903	77718	44737
1904	77762	44698
1905	77803	44657
1906	77844	44616
1907	77885	44575
1908	77927	44536
1909	77972	44497
1910	78014	44457
1911	78055	44416
1912	78100	44377
1913	78142	44337
1914	78188	44300
1915	78231	44260
1916	78274	44220
1917	78319	44182
1918	78360	44141
1919	78400	44100
1920	78445	44061
1921	78485	44020
1922	78527	43980
1923	78568	43939
1924	78608	43898
1925	78648	43856
1926	78689	43816
1927	78729	43774
1928	78772	43735
1929	78812	43694
1930	78854	43653
1931	78894	43612
1932	78934	43571
1933	78974	43529
1934	79015	43488
1935	79055	43447
1936	79095	43406
1937	79140	43367
1938	79181	43327
1939	79224	43287
1940	79265	43246
1941	79306	43206
1942	79347	43165
1943	79387	43124
1944	79427	43083
1945	79468	43042
1946	79509	43001
1947	79548	42959
1948	79588	42918
1949	79628	42876
1950	79668	42835
1951	79708	42794
1952	79748	42753
1953	79789	42712
1954	79829	42670
1955	79868	42629
1956	79909	42588
1957	79948	42546
1958	79988	42505
1959	80028	42464
1960	80067	42422
1961	80107	42380
1962	80147	42339
1963	80188	42299
1964	80228	42257
1965	80267	42216
1966	80308	42175
1967	80347	42133
1968	80388	42092
1969	80428	42051
1970	80469	42010
1971	80508	41969
1972	80548	41927
1973	80589	41887
1974	80631	41846
1975	80670	41804
1976	80711	41764
1977	80753	41724
1978	80793	41682
1979	80837	41643
1980	80880	41603
1981	80922	41563
1982	80964	41523
1983	81006	41483
1984	81048	41442
1985	81090	41402
1986	81131	41362
1987	81171	41320
1988	81210	41279
1989	81250	41237
1990	81290	41196
1991	81330	41155
1992	81370	41113
1993	81410	41072
1994	81450	41031
1995	81490	40990
1996	81532	40949
1997	81574	40909
1998	81615	40869
1999	81658	40829
2000	81698	40788
2001	81740	40747
2002	81781	40707
2003	81824	40667
2004	81865	40626
2005	81906	40585
2006	81946	40544
2007	81988	40504
2008	82030	40463
2009	82070	40422
2010	82110	40381
2011	82151	40340
2012	82192	40300
2013	82233	40259
2014	82273	40218
2015	82314	40177
2016	82355	40136
2017	82395	40095
2018	82436	40054
2019	82476	40013
2020	82517	39972
2021	82559	39932
2022	82600	39891
2023	82642	39851
2024	82682	39810
2025	82722	39768
2026	82763	39727
2027	82804	39687
2028	82846	39647
2029	82887	39606
2030	82927	39565
2031	82967	39523
2032	83007	39482
2033	83047	39441
2034	83086	39399
2035	83127	39359
2036	83169	39318
2037	83210	39278
2038	83250	39236
2039	83290	39195
2040	83331	39154
2041	83372	39114
2042	83413	39073
2043	83453	39031
2044	83494	38991
2045	83535	38950
2046	83575	38909
2047	83617	38869
2048	83658	38828
2049	83699	38787
2050	83739	38746
2051	83780	38705
2052	83820	38664
2053	83860	38623
2054	83900	38582
2055	83942	38541
2056	83982	38500
2057	84023	38459
2058	84064	38418
2059	84104	38377
2060	84145	38336
2061	84185	38295
2062	84227	38255
2063	84267	38214
2064	84307	38173
2065	84349	38132
2066	84390	38091
2067	84430	38050
2068	84470	38009
2069	84510	37968
2070	84550	37927
2071	84591	37886
2072	84631	37845
2073	84672	37804
2074	84713	37763
2075	84753	37722
2076	84794	37681
2077	84836	37641
2078	84877	37600
2079	84918	37560
2080	84958	37518
2081	84999	37478
2082	85040	37437
2083	85080	37396
2084	85122	37355
2085	85162	37314
2086	85203	37273
2087	85248	37235
2088	85288	37193
2089	85328	37152
2090	85368	37111
2091	85408	37070
2092	85447	37028
2093	85487	36987
2094	85527	36946
2095	85567	36905
2096	85608	36864
2097	85650	36823
2098	85690	36782
2099	85730	36741
2100	85769	36700
2101	85810	36659
2102	85850	36618
2103	85890	36577
2104	85932	36536
2105	85973	36495
2106	86013	36454
2107	86053	36413
2108	86095	36373
2109	86135	36331
2110	86175	36290
2111	86214	36249
2112	86254	36208
2113	86295	36167
2114	86336	36126
2115	86377	36085
2116	86417	36044
2117	86457	36003
2118	86497	35962
2119	86537	35921
2120	86577	35879
2121	86617	35838
2122	86657	35797
2123	86696	35756
2124	86737	35715
2125	86777	35674
2126	86817	35633
2127	86857	35592
2128	86898	35551
2129	86938	35509
2130	86979	35469
2131	87020	35428
2132	87061	35387
2133	87103	35347
2134	87145	35307
2135	87185	35265
2136	87225	35224
2137	87266	35184
2138	87307	35143
2139	87347	35102
2140	87387	35061
2141	87427	35020
2142	87469	34979
2143	87509	34938
2144	87550	34897
2145	87591	34856
2146	87631	34815
2147	87672	34775
2148	87714	34734
2149	87754	34693
2150	87794	34652
2151	87834	34611
2152	87876	34570
2153	87916	34529
2154	87957	34489
2155	87998	34448
2156	88040	34407
2157	88081	34367
2158	88121	34325
2159	88162	34285
2160	88202	34244
2161	88244	34204
2162	88285	34163
2163	88325	34122
2164	88365	34081
2165	88405	34039
2166	88446	33999
2167	88487	33958
2168	88527	33917
2169	88568	33876
2170	88608	33835
2171	88648	33794
2172	88688	33752
2173	88728	33711
2174	88767	33670
2175	88807	33629
2176	88847	33588
2177	88888	33547
2178	88929	33506
2179	88970	33465
2180	89011	33425
2181	89051	33384
2182	89091	33342
2183	89131	33302
2184	89173	33261
2185	89224	33224
2186	89265	33183
2187	89305	33142
2188	89345	33101
2189	89387	33061
2190	89427	33019
2191	89467	32978
2192	89508	32938
2193	89548	32896
2194	89588	32855
2195	89632	32816
2196	89673	32775
2197	89713	32734
2198	89756	32694
2199	89796	32653
2200	89837	32612
2201	89877	32571
2202	89918	32530
2203	89958	32489
2204	90000	32449
2205	90042	32408
2206	90082	32367
2207	90127	32328
2208	90167	32287
2209	90209	32246
2210	90250	32206
2211	90290	32165
2212	90333	32124
2213	90373	32083
2214	90413	32042
2215	90452	32001
2216	90492	31960
2217	90532	31918
2218	90571	31877
2219	90612	31836
2220	90652	31795
2221	90692	31754
2222	90731	31713
2223	90774	31673
2224	90815	31632
2225	90856	31591
2226	90895	31550
2227	90935	31508
2228	90974	31467
2229	91014	31426
2230	91055	31385
2231	91094	31344
2232	91134	31303
2233	91176	31262
2234	91216	31221
2235	91256	31180
2236	91296	31139
2237	91335	31098
2238	91375	31056
2239	91415	31016
2240	91458	30975
2241	91499	30935
2242	91539	30894
2243	91579	30853
2244	91619	30811
2245	91659	30770
2246	91699	30729
2247	91739	30688
2248	91780	30648
2249	91822	30607
2250	91862	30566
2251	91903	30525
2252	91942	30484
2253	91983	30443
2254	92022	30402
2255	92063	30361
2256	92103	30320
2257	92144	30279
2258	92184	30238
2259	92224	30197
2260	92264	30156
2261	92303	30115
2262	92347	30075
2263	92388	30034
2264	92428	29993
2265	92469	29952
2266	92511	29912
2267	92550	29870
2268	92589	29829
2269	92629	29788
2270	92669	29747
2271	92710	29706
2272	92750	29665
2273	92789	29624
2274	92829	29582
2275	92869	29542
2276	92909	29500
2277	92948	29459
2278	92988	29418
2279	93027	29377
2280	93067	29335
2281	93106	29294
2282	93147	29254
2283	93187	29212
2284	93226	29171
2285	93267	29130
2286	93306	29089
2287	93347	29048
2288	93387	29007
2289	93428	28966
2290	93467	28925
2291	93508	28884
2292	93548	28843
2293	93591	28803
2294	93630	28762
2295	93671	28721
2296	93711	28680
2297	93750	28639
2298	93791	28598
2299	93831	28557
2300	93870	28516
2301	93910	28475
2302	93951	28434
2303	93991	28393
2304	94032	28352
2305	94071	28311
2306	94112	28270
2307	94152	28229
2308	94192	28188
2309	94234	28147
2310	94273	28106
2311	94315	28066
2312	94355	28025
2313	94394	27983
2314	94434	27942
2315	94474	27901
2316	94515	27861
2317	94556	27820
2318	94596	27779
2319	94637	27738
2320	94676	27697
2321	94716	27656
2322	94757	27615
2323	94796	27574
2324	94837	27533
2325	94876	27492
2326	94917	27451
2327	94957	27410
2328	94998	27369
2329	95039	27328
2330	95079	27287
2331	95121	27247
2332	95160	27206
2333	95200	27165
2334	95240	27124
2335	95280	27083
2336	95320	27042
2337	95360	27001
2338	95401	26960
2339	95440	26919
2340	95481	26878
2341	95521	26837
2342	95561	26796
2343	95603	26755
2344	95642	26714
2345	95683	26673
2346	95723	26632
2347	95762	26591
2348	95802	26550
2349	95841	26509
2350	95882	26468
2351	95922	26427
2352	95963	26386
2353	96003	26345
2354	96043	26305
2355	96084	26264
2356	96123	26223
2357	96163	26181
2358	96203	26140
2359	96243	26099
2360	96282	26058
2361	96322	26017
2362	96361	25976
2363	96401	25935
2364	96442	25894
2365	96482	25853
2366	96522	25812
2367	96562	25771
2368	96602	25730
2369	96643	25690
2370	96684	25649
2371	96724	25608
2372	96765	25567
2373	96807	25527
2374	96847	25486
2375	96889	25445
2376	96929	25404
2377	96970	25364
2378	97011	25323
2379	97051	25282
2380	97092	25241
2381	97134	25201
2382	97174	25160
2383	97214	25119
2384	97256	25078
2385	97296	25037
2386	97336	24996
2387	97377	24955
2388	97417	24915
2389	97458	24874
2390	97498	24833
2391	97539	24792
2392	97579	24751
2393	97621	24711
2394	97662	24670
2395	97702	24629
2396	97743	24588
2397	97783	24547
2398	97824	24507
2399	97863	24465
2400	97905	24425
2401	97945	24384
2402	97985	24343
2403	98025	24302
2404	98067	24261
2405	98107	24221
2406	98150	24180
2407	98192	24140
2408	98233	24099
2409	98273	24058
2410	98315	24018
2411	98356	23977
2412	98396	23936
2413	98436	23895
2414	98477	23854
2415	98517	23813
2416	98558	23773
2417	98600	23732
2418	98640	23691
2419	98680	23650
2420	98722	23610
2421	98764	23569
2422	98806	23529
2423	98849	23488
2424	98890	23448
2425	98933	23407
2426	98974	23367
2427	99016	23326
2428	99056	23285
2429	99097	23245
2430	99138	23204
2431	99179	23163
2432	99220	23122
2433	99260	23082
2434	99302	23041
2435	99342	23000
2436	99383	22959
2437	99424	22919
2438	99465	22878
2439	99505	22837
2440	99548	22797
2441	99589	22756
2442	99629	22715
2443	99670	22674
2444	99710	22633
2445	99750	22592
2446	99791	22551
2447	99832	22511
2448	99873	22470
2449	99916	22430
2450	99958	22389
2451	99999	22348
2452	100039	22308
2453	100082	22267
2454	100123	22227
2455	100164	22186
2456	100205	22145
2457	100246	22104
2458	100287	22064
2459	100328	22023
2460	100369	21982
2461	100411	21942
2462	100451	21901
2463	100492	21860
2464	100534	21819
2465	100574	21778
2466	100616	21738
2467	100657	21697
2468	100698	21656
2469	100738	21615
2470	100780	21575
2471	100821	21534
2472	100862	21494
2473	100903	21453
2474	100946	21412
2475	100987	21372
2476	101027	21331
2477	101067	21290
2478	101108	21249
2479	101150	21209
2480	101191	21168
2481	101232	21127
2482	101273	21086
2483	101315	21046
2484	101356	21005
2485	101396	20964
2486	101436	20923
2487	101477	20882
2488	101517	20841
2489	101557	20800
2490	101597	20759
2491	101637	20719
2492	101677	20678
2493	101718	20637
2494	101759	20596
2495	101800	20555
2496	101840	20514
2497	101880	20474
2498	101920	20433
2499	101960	20392
2500	102002	20351
2501	102042	20310
2502	102084	20270
2503	102125	20229
2504	102167	20188
2505	102207	20147
2506	102248	20107
2507	102290	20066
2508	102332	20025
2509	102373	19985
2510	102413	19944
2511	102454	19903
2512	102495	19862
2513	102537	19822
2514	102579	19781
2515	102620	19741
2516	102662	19700
2517	102702	19659
2518	102745	19619
2519	102786	19578
2520	102828	19537
2521	102871	19497
2522	102912	19456
2523	102953	19415
2524	102995	19375
2525	103036	19334
2526	103076	19293
2527	103117	19252
2528	103158	19212
2529	103199	19171
2530	103240	19130
2531	103283	19090
2532	103324	19049
2533	103366	19008
2534	103407	18968
2535	103449	18927
2536	103492	18887
2537	103535	18846
2538	103576	18806
2539	103616	18765
2540	103658	18724
2541	103700	18684
2542	103742	18643
2543	103784	18602
2544	103824	18561
2545	103864	18521
2546	103905	18480
2547	103946	18439
2548	103988	18398
2549	104030	18358
2550	104072	18317
2551	104113	18277
2552	104154	18236
2553	104197	18195
2554	104239	18155
2555	104280	18114
2556	104320	18073
2557	104361	18032
2558	104402	17992
2559	104443	17951
2560	104483	17910
2561	104525	17869
2562	104566	17828
2563	104606	17788
2564	104647	17747
2565	104687	17706
2566	104727	17665
2567	104768	17624
2568	104809	17583
2569	104851	17543
2570	104893	17502
2571	104936	17462
2572	104978	17421
2573	105018	17380
2574	105060	17340
2575	105100	17299
2576	105141	17258
2577	105181	17217
2578	105223	17176
2579	105264	17136
2580	105305	17095
2581	105346	17054
2582	105388	17013
2583	105430	16973
2584	105472	16932
2585	105513	16891
2586	105554	16851
2587	105596	16810
2588	105637	16769
2589	105677	16728
2590	105718	16688
2591	105761	16647
2592	105801	16606
2593	105842	16565
2594	105884	16525
2595	105925	16484
2596	105967	16443
2597	106009	16403
2598	106049	16362
2599	106101	16323
2600	106143	16282
2601	106183	16241
2602	106226	16201
2603	106268	16160
2604	106308	16119
2605	106349	16079
2606	106392	16038
2607	106433	15997
2608	106474	15956
2609	106515	15916
2610	106555	15875
2611	106596	15834
2612	106636	15793
2613	106678	15752
2614	106718	15711
2615	106761	15671
2616	106803	15630
2617	106843	15589
2618	106884	15549
2619	106924	15508
2620	106965	15467
2621	107007	15426
2622	107047	15385
2623	107088	15344
2624	107129	15304
2625	107169	15263
2626	107211	15222
2627	107256	15182
2628	107298	15141
2629	107338	15100
2630	107378	15059
2631	107419	15019
2632	107460	14978
2633	107500	14937
2634	107542	14896
2635	107582	14855
2636	107624	14815
2637	107668	14774
2638	107708	14733
2639	107748	14693
2640	107788	14652
2641	107828	14611
2642	107869	14570
2643	107909	14529
2644	107948	14488
2645	107989	14447
2646	108029	14406
2647	108069	14365
2648	108112	14325
2649	108153	14284
2650	108193	14243
2651	108234	14202
2652	108273	14161
2653	108313	14120
2654	108353	14079
2655	108395	14039
2656	108435	13998
2657	108476	13957
2658	108516	13916
2659	108557	13875
2660	108599	13835
2661	108641	13794
2662	108682	13753
2663	108723	13712
2664	108763	13672
2665	108805	13631
2666	108846	13590
2667	108887	13549
2668	108927	13508
2669	108968	13468
2670	109011	13427
2671	109053	13386
2672	109093	13345
2673	109135	13305
2674	109176	13264
2675	109218	13223
2676	109259	13182
2677	109299	13142
2678	109339	13101
2679	109381	13060
2680	109423	13019
2681	109464	12978
2682	109504	12938
2683	109544	12897
2684	109585	12856
2685	109626	12815
2686	109667	12774
2687	109707	12733
2688	109749	12693
2689	109789	12652
2690	109830	12611
2691	109870	12570
2692	109911	12529
2693	109951	12488
2694	109992	12448
2695	110032	12407
2696	110073	12366
2697	110114	12325
2698	110155	12284
2699	110197	12244
2700	110238	12203
2701	110278	12162
2702	110320	12121
2703	110361	12080
2704	110403	12040
2705	110443	11999
2706	110484	11958
2707	110524	11917
2708	110565	11876
2709	110605	11836
2710	110647	11795
2711	110687	11754
2712	110729	11713
2713	110772	11673
2714	110812	11632
2715	110854	11591
2716	110896	11550
2717	110939	11510
2718	110979	11469
2719	111022	11428
2720	111063	11387
2721	111103	11347
2722	111143	11306
2723	111187	11265
2724	111227	11224
2725	111267	11183
2726	111307	11142
2727	111347	11102
2728	111387	11061
2729	111427	11020
2730	111467	10979
2731	111507	10938
2732	111548	10897
2733	111589	10856
2734	111629	10815
2735	111671	10775
2736	111712	10734
2737	111752	10693
2738	111793	10652
2739	111834	10612
2740	111874	10571
2741	111914	10530
2742	111955	10489
2743	111995	10448
2744	112036	10407
2745	112076	10366
2746	112116	10325
2747	112156	10285
2748	112197	10244
2749	112239	10203
2750	112280	10162
2751	112320	10121
2752	112362	10081
2753	112403	10040
2754	112445	9999
2755	112484	9958
2756	112526	9917
2757	112567	9877
2758	112609	9836
2759	112648	9795
2760	112688	9754
2761	112728	9713
2762	112768	9672
2763	112807	9631
2764	112847	9590
2765	112887	9550
2766	112927	9509
2767	112966	9468
2768	113007	9427
2769	113048	9386
2770	113087	9345
2771	113128	9304
2772	113169	9264
2773	113208	9223
2774	113250	9182
2775	113292	9141
2776	113331	9100
2777	113370	9059
2778	113411	9019
2779	113450	8978
2780	113490	8937
2781	113529	8896
2782	113569	8855
2783	113609	8814
2784	113648	8773
2785	113689	8732
2786	113729	8691
2787	113768	8651
2788	113809	8610
2789	113850	8569
2790	113890	8528
2791	113930	8487
2792	113972	8446
2793	114012	8406
2794	114051	8365
2795	114091	8324
2796	114132	8283
2797	114173	8242
2798	114212	8201
2799	114251	8160
2800	114291	8119
2801	114331	8079
2802	114371	8038
2803	114413	7997
2804	114453	7956
2805	114492	7915
2806	114532	7874
2807	114571	7833
2808	114611	7793
2809	114653	7752
2810	114692	7711
2811	114732	7670
2812	114771	7629
2813	114812	7588
2814	114853	7548
2815	114894	7507
2816	114933	7466
2817	114974	7425
2818	115016	7384
2819	115058	7344
2820	115102	7303
2821	115145	7262
2822	115186	7222
2823	115227	7181
2824	115266	7140
2825	115306	7099
2826	115345	7058
2827	115384	7017
2828	115424	6976
2829	115465	6936
2830	115506	6895
2831	115545	6854
2832	115584	6813
2833	115624	6772
2834	115664	6731
2835	115703	6690
2836	115743	6650
2837	115782	6609
2838	115823	6568
2839	115862	6527
2840	115902	6486
2841	115942	6445
2842	115982	6404
2843	116021	6364
2844	116061	6323
2845	116100	6282
2846	116140	6241
2847	116181	6200
2848	116220	6159
2849	116259	6118
2850	116298	6078
2851	116340	6037
2852	116381	5996
2853	116420	5955
2854	116459	5914
2855	116500	5873
2856	116539	5833
2857	116579	5792
2858	116618	5751
2859	116661	5710
2860	116701	5669
2861	116741	5629
2862	116780	5588
2863	116822	5547
2864	116862	5506
2865	116902	5465
2866	116943	5424
2867	116985	5384
2868	117026	5343
2869	117069	5302
2870	117110	5262
2871	117150	5221
2872	117192	5180
2873	117231	5139
2874	117272	5098
2875	117314	5058
2876	117354	5017
2877	117395	4976
2878	117436	4935
2879	117481	4895
2880	117521	4854
2881	117560	4813
2882	117600	4772
2883	117640	4731
2884	117680	4690
2885	117720	4650
2886	117759	4609
2887	117798	4568
2888	117838	4527
2889	117877	4486
2890	117917	4445
2891	117956	4405
2892	117996	4364
2893	118036	4323
2894	118077	4282
2895	118118	4241
2896	118159	4201
2897	118199	4160
2898	118240	4119
2899	118279	4078
2900	118320	4037
2901	118361	3997
2902	118401	3956
2903	118440	3915
2904	118480	3874
2905	118520	3833
2906	118560	3792
2907	118600	3752
2908	118640	3711
2909	118679	3670
2910	118720	3629
2911	118759	3588
2912	118800	3548
2913	118840	3507
2914	118879	3466
2915	118919	3425
2916	118961	3384
2917	119003	3344
2918	119043	3303
2919	119083	3262
2920	119123	3221
2921	119165	3180
2922	119205	3140
2923	119245	3099
2924	119287	3058
2925	119327	3017
2926	119368	2977
2927	119408	2936
2928	119449	2895
2929	119490	2854
2930	119529	2813
2931	119569	2773
2932	119609	2732
2933	119649	2691
2934	119692	2650
2935	119731	2609
2936	119771	2569
2937	119811	2528
2938	119851	2487
2939	119891	2446
2940	119933	2406
2941	119975	2365
2942	120016	2324
2943	120058	2283
2944	120099	2242
2945	120141	2202
2946	120181	2161
2947	120222	2120
2948	120263	2079
2949	120302	2039
2950	120343	1998
2951	120384	1957
2952	120423	1916
2953	120465	1875
2954	120504	1835
2955	120545	1794
2956	120587	1753
2957	120627	1712
2958	120667	1671
2959	120707	1631
2960	120747	1590
2961	120789	1549
2962	120829	1508
2963	120871	1468
2964	120912	1427
2965	120953	1386
2966	120993	1345
2967	121034	1304
2968	121074	1264
2969	121114	1223
2970	121154	1182
2971	121194	1141
2972	121233	1101
2973	121273	1060
2974	121314	1019
2975	121354	978
2976	121395	937
2977	121435	897
2978	121475	856
2979	121517	815
2980	121556	774
2981	121599	734
2982	121639	693
2983	121680	652
2984	121721	611
2985	121760	570
2986	121801	530
2987	121841	489
2988	121883	448
2989	121923	407
2990	121963	366
2991	122003	326
2992	122042	285
2993	122084	244
2994	122125	203
2995	122165	163
2996	122205	122
2997	122244	81
2998	122284	40
2999	122324	0
